"id";"instance_id";"item_id";"test_equipment_pn";"test_equipment_description";"test_asset_category_path";"category_id";"test_equipment_internal_descrip";"test_asset_name";"test_asset_name_type";"utilization_status_id";"status";"quantity";"location_org_id";"location_org";"location_id";"locator_id";"default_location_id";"default_locator_id";"location";"locator";"location_type";"location_restricted_flag";"default_location";"default_locator";"restricted_pn_list";"instance_departments"
"1109";"29926";"12253";"195253A-01";"CCA,DAUGHTER WAVEBOOK/516";"Test Equipments / Fixture";"1210";;"195253A-01_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459281";;"126270.0";"154360.0";"DAQ&C4 - MCC tároló";;"TAFU";"N";"DAQ & Control 4";"MCC/IOTECH tároló";;"Mfg Test"
"1110";"36722";"21401";"541183A-01";"TEST EQUIPMENT FOR MCC  BTH-1208 FIXTURE";"Test Equipments / Fixture";"22";"TEST EQUIPMENT FOR MCC  BTH-1208 FIXTURE";"541183-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"1111";"52271";"30364";"538471B-100";"TEST KIT FOR PXIE-4136/7/8/9 (AZRAEL/SPECTRE), FVT, INTERFACE FIXTURE";"Test Equipments / Fixture";"22";;"538471B-100_202";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"1112";"52695";"30685";"542363A-001";"TEST JIG FOR TESTSCALE PPS MODULE";"Test Equipments / Fixture";"22";;"542363A-001_201";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458102.0";"390367.0";"458102.0";"DAQ&C1 - Salgó polcok";"C1-1/A04";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/A04";;"Mfg Test"
"1113";"61834";"36293";"539840A-03";"TEST KIT FOR DT9818-ARC, DT9834-X, FVT";"Test Equipments / KIT";"1021";;;"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"1114";"61835";"36294";"539844A-03";"TEST KIT FOR DT9829-8, FVT";"Test Equipments / KIT";"1021";;;"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"1115";"64434";"37588";"541671B-00";"TE, ITA, G12 BASE ITA FOR FLEXRIO MODULE ASSEMBLIES";"Test Equipments / ITA";"23";"TE, ITA, G12 BASE ITA FOR FLEXRIO MODULE ASSEMBLIES";"541671B-00_001";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"1116";"66681";"39332";"543002A-00";"STATION TYPE FOR NHR 94XX MODULES AND SYSTEMS, BURN-IN";"Test Equipments / Test Stations";"42";"STATION TYPE FOR NHR 94XX MODULES AND SYSTEMS, BURN-IN";"NHRB11401101NIH";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"467860";;"467860.0";;"Laborok - D raktár - High Power";;"TAFU";"N";"Laborok - D raktár - High Power";;;"Mfg Test"
"1117";"58947";"32185";"FA_TABLE_PN";"WORKING TABLE FOR BACKEND FINAL ASSEMBLY OPERATIONS";"Non-Test Resources / Manual operation tables";"7241";;"FA TABLE 1 (C1)";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"459260.0";"463050.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1";"Production";;"MFG Industrial Engineering"
"1118";"7903";"2505";"540915A-00";"PLACEHOLDER FOR ALL NIH DEBUG SETUPS";"Test Equipments / Test Stations";"42";"NIH DEBUG SETUP USED FOR VARIOUS DAQ AND CRIO PRODUCTS.";"NIHDEBUGDAQC401";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";;;;"DAQ&C4";;"TAFU";"N";;;;"Mfg Test"
"1119";"7905";"18717";"534829G-03";"STATION TYPE FOR CHASSIS";"Test Equipments / Test Stations";"42";;"CHAS0401106NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90041.0";"23760.0";;"Dinamikus lokációk";"D";"TAFU";"N";"Test'n RF";;;"Mfg Test"
"1120";"7913";"2315";"531749A-03";"STATION TYPE FOR DIGITIZERS, GENERATION II, DUAL RACK";"Test Equipments / Test Stations";"42";"Digitizer  Station";"SCOP2001106NIH/TS468";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"1121";"7917";"2536";"534294A-01";"STATION TYPE FOR PXI-42XX , SCXI-1314T, BNC-2096";"Test Equipments / Test Stations";"42";"PXI-42xx / SCXI-1314T / BNC-2096";"TS077-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90040.0";;;"Dinamikus lokációk";"A";"TAFU";"N";;;;"Mfg Test"
"1122";"7929";"2544";"538147A-00";"STATION TYPE FOR MULTIMEDIA TEST SYSTEM";"Test Equipments / Test Stations";"42";"For MULTIMEDIA";"TS411-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90060.0";"459280.0";"463051.0";"Dinamikus lokációk";"B";"TAFU";"N";"DAQ&C2";"Production";;"Mfg Test"
"1123";"7936";"2548";"532079A-01";"STATION TYPE FOR ULTRAFIXTURE CALIBRATION";"Test Equipments / Test Stations";"42";"Ultrafixture calibration";"TS065-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";;;;"BU - RMA";;"TAFU";"N";;;;"Mfg Test"
"1124";"7942";"2552";"534202A-01";"STATION TYPE FOR PCI/PXI-672X AND PCI/PXI-6143";"Test Equipments / Test Stations";"42";"SMIO-PCI / PXI-672x / 6143";"TS120-NIH";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23736";"463057.0";"459261.0";;"BU - RMA";"General RMA";"TAFU";"N";"DAQ&C3";;"191089E-02L";"Mfg Test"
"1125";"7953";"2297";"534829H-02";"STATION TYPE FOR CONTROLLERS UNIVERSAL TEST STATION";"Test Equipments / Test Stations";"42";"Universal Controllers";"CONT0301104NIH";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"459280";"463051.0";"459280.0";"463051.0";"DAQ&C2";"Production";"TAFU";"N";"DAQ&C2";"Production";;"Mfg Test"
"1126";"7955";"2321";"533486E-00";"STATION TYPE FOR CRIO MODULES AND WSN NODES";"Test Equipments / Test Stations";"42";"cRIO UTS Station";"CRIO0101106NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"1127";"8001";"2531";"533248A-01";"STATION TYPE FOR MCC";"Test Equipments / Test Stations";"42";"For MCC,WINXP";"MCC16";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"1128";"9682";"2296";"531047B-01";"STATION TYPE FOR PXI-819X/ PXI/PXIE-810X/ PXIE-8130  CONTROLLER, SCSI, DOS, WINXP";"Test Equipments / Test Stations";"42";"Legacy Controller";"TS283-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";;;;"BU - RMA";;"TAFU";"N";;;;"Mfg Test"
"1129";"9684";"2309";"532174A-01";"STATION TYPE FOR E-SERIES";"Test Equipments / Test Stations";"42";"E-Series";"TS341-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"151271.0";;;"BU - RMA";"RMA";"TAFU";"N";;;;"Mfg Test"
"1130";"9698";"2953";"532807A-03";"STATION TYPE FOR  HSDIO, PXIE-655X";"Test Equipments / Test Stations";"42";"HSDIO GEN3 PXIE-655X PRODUCTS, PXIE-8115, MULTI-IMAGE";"HDIO0800101NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"151271.0";"23760.0";;"BU - RMA";"RMA";"TAFU";"N";"Test'n RF";;;"Mfg Test"
"1131";"9720";"2301";"532218A-01";"STATION TYPE FOR DSA, NI-449X, USB-443X, PXI-4461(REV L LEAD FREE PRODUCTS AND ABOVE)";"Test Equipments / Test Stations";"42";"DSA";"TS337-NIH";"SERIAL";"1.0";"Unplanned downtime";"1";"1027";"DEB";"23770";;"459261.0";;"Laborok - FVT Test tech labor";;"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"1132";"22447";"18661";"535007A-00";"fixture - MCC, MC7000 SERIES";"Test Equipments / Fixture";"1210";;"535007A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121077";"153169.0";"121077.0";"153169.0";"Remstar #4 (Spare)";"10-B-2";"SPARE";"N";"Remstar #4 (Spare)";"10-B-2";;"Mfg Test"
"1133";"24786";"15086";"539380A-01";"TEST KIT, PXIE-7902 CHEVELLE, FVT";"Test Equipments / KIT / FVT";"1250";;"539380A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148806.0";"121930.0";"148806.0";"Remstar #5 (KIT)";"M13E22";"POT";"Y";"Remstar #5 (KIT)";"M13E22";;"Mfg Test"
"1134";"24857";"15153";"532695A-KIT";"TEST KIT FOR PXI-2535, PXI-2536 SWITCHES, FVT";"Test Equipments / KIT / FVT";"1250";;"532695A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148877.0";"121930.0";"148877.0";"Remstar #5 (KIT)";"M25E02";"POT";"Y";"Remstar #5 (KIT)";"M25E02";;"Mfg Test"
"1135";"24875";"15167";"530215A-KIT";"TEST KIT FOR IMAQ 1422/1424";"Test Equipments / KIT / FVT";"1250";;"530215A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148895.0";"121930.0";"148895.0";"Remstar #5 (KIT)";"M24A05";"POT";"Y";"Remstar #5 (KIT)";"M24A05";;"Mfg Test"
"1136";"24883";"15173";"538496A-01";"TEST EQUIPMENT, USB-7855R/56R TEST FIXTURE, USB R SERIES";"Test Equipments / KIT / FVT";"1250";;"538496A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148903.0";"121930.0";"148903.0";"Remstar #5 (KIT)";"M22B03";"POT";"Y";"Remstar #5 (KIT)";"M22B03";;"Mfg Test"
"1137";"24898";"15186";"530191A-KIT";"TEST KIT FOR XX29 DAUGHTERBOARD, IFT,FVT";"Test Equipments / KIT / FVT";"1250";;"530191A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148918.0";"121930.0";"148918.0";"Remstar #5 (KIT)";"M24B04";"POT";"Y";"Remstar #5 (KIT)";"M24B04";;"Mfg Test"
"1138";"24915";"15162";"535927A-11";"TEST KIT FOR USB-8452";"Test Equipments / KIT / FVT";"1250";;"1038452";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148935.0";"121930.0";"148935.0";"Remstar #5 (KIT)";"M21K04";"POT";"Y";"Remstar #5 (KIT)";"M21K04";;"Mfg Test"
"1139";"24969";"15244";"530170A-01";"TEST EQUIPMENT, PCI/PXI-6534 TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"1653X01";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148988.0";"121930.0";"148988.0";"Remstar #5 (KIT)";"M13A27";"POT";"Y";"Remstar #5 (KIT)";"M13A27";;"Mfg Test"
"1140";"24974";"15201";"537449A-30";"TEST KIT FOR CRIO BACKPLANES, LOAD MODULES, FVT";"Test Equipments / KIT / FVT";"1250";;"537449A-30_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148993.0";"121930.0";"148993.0";"Remstar #5 (KIT)";"M13A07";"POT";"Y";"Remstar #5 (KIT)";"M13A07";;"Mfg Test"
"1141";"25075";"15325";"536439A-KIT";"TEST KIT FOR MCC DIO SERIES (CIO&PCI), FVT";"Test Equipments / KIT / FVT";"1250";;"536439A-KIT_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23770";;"121930.0";"149094.0";"Laborok - FVT Test tech labor";;"TAFU";"N";"Remstar #5 (KIT)";"M21E01";;"Mfg Test"
"1142";"25080";"15330";"533079A-25";"TEST KIT FOR NI ELVIS II";"Test Equipments / KIT / FVT";"1250";;"533079A-25_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149099.0";"121930.0";"149099.0";"Remstar #5 (KIT)";"M13D75";"POT";"Y";"Remstar #5 (KIT)";"M13D75";;"Mfg Test"
"1143";"25129";"15155";"538300A-03";"TEST EQUIPMENT, B-SERIES USB MIO ITA SN:103";"Test Equipments / ITA";"1211";;"538300A-03_104";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121987";"149148.0";"121987.0";"149148.0";"POT-os salgó C";"C3A03";"POT";"Y";"POT-os salgó C";"C3A03";;"Mfg Test"
"1144";"25134";"15367";"533342A-KIT";"TEST KIT FOR PXI-4204 HIPOT TEST";"Test Equipments / KIT / FVT";"1250";;"533342A-KIT_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149153.0";"121930.0";"149153.0";"Remstar #5 (KIT)";"M13B11";"POT";"Y";"Remstar #5 (KIT)";"M13B11";;"Mfg Test"
"1145";"25159";"15096";"534271A-KIT";"TEST KIT FOR STATION TYPE 532218A-01, DSA, FVT (PROTEUS)";"Test Equipments / KIT / FVT";"1250";;"534271A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149178.0";"121930.0";"149178.0";"Remstar #5 (KIT)";"M13C01";"POT";"Y";"Remstar #5 (KIT)";"M13C01";;"Mfg Test"
"1146";"25237";"11575";"160207B-01";"FIXTURE, CCA,PXI TO PCI ADAPTER";"Test Equipments / KIT / FVT";"1250";;"XITCI05";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149256.0";"121930.0";"149256.0";"Remstar #5 (KIT)";"M13D22";"POT";"Y";"Remstar #5 (KIT)";"M13D22";;"Mfg Test"
"1147";"25280";"15453";"532561A-KIT";"TEST KIT FOR EXTENDED IO E-SERIES DEVICES";"Test Equipments / KIT / FVT";"1250";;"532561A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149299.0";"121930.0";"149299.0";"Remstar #5 (KIT)";"M23A01";"POT";"Y";"Remstar #5 (KIT)";"M23A01";;"Mfg Test"
"1148";"25359";"15545";"532096A-002";"TEST KIT FOR  PCI/PXI-5105";"Test Equipments / KIT / FVT";"1250";;"532096A-002_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149376.0";"121930.0";"149376.0";"Remstar #5 (KIT)";"M13D71";"POT";"Y";"Remstar #5 (KIT)";"M13D71";;"Mfg Test"
"1149";"25431";"15592";"536369A-KIT";"TEST KIT FOR CRIO-915X, FVT";"Test Equipments / KIT / FVT";"1250";;"536369A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121944";"149447.0";"121944.0";"149447.0";"POT-os szekrény A";"T5A04";"POT";"Y";"POT-os szekrény A";"T5A04";;"Mfg Test"
"1150";"25658";"12125";"190982D-01";"PXI-2532";"Test Equipments / KIT / FVT";"1250";;"EDBBEE";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"149669.0";"121928.0";"149669.0";"Remstar #3 (POT)";"X9B64";"POT";"Y";"Remstar #3 (POT)";"X9B64";;"Mfg Test"
"1151";"25745";"15859";"531155A-KIT";"TEST KIT FOR PC-DIO-24, PCI-DIO-96 AND DAQCARD-DIO-24";"Test Equipments / KIT / FVT";"1250";;"531155A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149753.0";"121930.0";"149753.0";"Remstar #5 (KIT)";"M23C05";"POT";"Y";"Remstar #5 (KIT)";"M23C05";;"Mfg Test"
"1152";"25830";"15928";"530398A-01";"TEST KIT FOR BNC-2096";"Test Equipments / KIT / FVT";"1250";;"530398A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"149836.0";"121930.0";"149836.0";"Remstar #5 (KIT)";"M24D01";"POT";"Y";"Remstar #5 (KIT)";"M24D01";;"Mfg Test"
"1153";"26025";"15240";"536573A-KIT";"TEST KIT FOR USB X SERIES MIO AND USB X SERIES SMIO, FVT (USB-6341/6343/6351/6353/6361/6363)";"Test Equipments / KIT / FVT";"1250";;"536573A-KIT_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150026.0";"121930.0";"150026.0";"Remstar #5 (KIT)";"M13D60";"POT";"Y";"Remstar #5 (KIT)";"M13D60";;"Mfg Test"
"1154";"26155";"16173";"531143A-01";"TEST KIT FOR PXIE-1066DC CHASSIS, HIPOT";"Test Equipments / KIT / FVT";"1250";;"531143A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150153.0";"121930.0";"150153.0";"Remstar #5 (KIT)";"M13E26";"POT";"Y";"Remstar #5 (KIT)";"M13E26";;"Mfg Test"
"1155";"26197";"15104";"534987A-KIT";"TEST KIT FOR CFP-22X0 CONTROLLERS, FVT";"Test Equipments / KIT / FVT";"1250";;"534987A-KIT_104";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150195.0";"121930.0";"150195.0";"Remstar #5 (KIT)";"M13B23";"POT";"Y";"Remstar #5 (KIT)";"M13B23";;"Mfg Test"
"1156";"26216";"16217";"534992A-01";"TEST EQUIPMENT, MCC USB-7204 FVT TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"534992A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150950.0";"121930.0";"150950.0";"Remstar #5 (KIT)";"M13A33";"POT";"Y";"Remstar #5 (KIT)";"M13A33";;"Mfg Test"
"1157";"26362";"16326";"530252A-KIT";"TEST KIT FOR IMAQ PCI-1407";"Test Equipments / KIT / FVT";"1250";;"530252A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150359.0";"121930.0";"150359.0";"Remstar #5 (KIT)";"M13C17";"POT";"Y";"Remstar #5 (KIT)";"M13C17";;"Mfg Test"
"1158";"26417";"16275";"539437A-01";"TEST KIT FOR NI-4499/ 4498/ 4497/ 4496/ 4495, FVT";"Test Equipments / KIT / FVT";"1250";;"539437A-01_103";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23770";;"121930.0";"150413.0";"Laborok - FVT Test tech labor";;"TAFU";"N";"Remstar #5 (KIT)";"M13E06";;"Mfg Test"
"1159";"26435";"16381";"530227A-KIT";"TEST KIT FOR IMAQ PCI-1410 / PCI-1409";"Test Equipments / KIT / FVT";"1250";;"530227A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150429.0";"121930.0";"150429.0";"Remstar #5 (KIT)";"M25A01";"POT";"Y";"Remstar #5 (KIT)";"M25A01";;"Mfg Test"
"1160";"26790";"16623";"532064A-01";"C SERIES, BOARD ONLY FIXTURE, ASSEMBLY";"Test Equipments / KIT / FVT";"1250";;"532064A-01_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"150757.0";"121930.0";"150757.0";"Remstar #5 (KIT)";"M16A03";"POT";"Y";"Remstar #5 (KIT)";"M16A03";;"Mfg Test"
"1161";"27367";"15096";"534271A-KIT";"TEST KIT FOR STATION TYPE 532218A-01, DSA, FVT (PROTEUS)";"Test Equipments / KIT / FVT";"1250";;"534271A-KIT_108";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"459261";;"121930.0";"151325.0";"DAQ&C3";;"TAFU";"N";"Remstar #5 (KIT)";"M13C08";;"Mfg Test"
"1162";"27387";"17053";"539493C-100";"TE, ITA FOR NI 5783 FLEXRIO FAM";"Test Equipments / ITA";"1211";;"539493C-100_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23760";;"121930.0";"151344.0";"Test'n RF";;"TAFU";"N";"Remstar #5 (KIT)";"M25A05";;"Mfg Test"
"1163";"27615";"17218";"539494A-01";"TEST KIT FOR FLEXRIO, NI 793XR, FVT";"Test Equipments / KIT / FVT";"1250";;"539494A-01_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151561.0";"121930.0";"151561.0";"Remstar #5 (KIT)";"M16A05";"POT";"Y";"Remstar #5 (KIT)";"M16A05";;"Mfg Test"
"1164";"27727";"17293";"537412A-KIT";"TEST KIT FOR PXI-8361, PXI-8366";"Test Equipments / KIT / FVT";"1250";;"537412A-KIT_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151657.0";"121930.0";"151657.0";"Remstar #5 (KIT)";"M13E30";"POT";"Y";"Remstar #5 (KIT)";"M13E30";;"Mfg Test"
"1165";"27728";"17294";"539338A-KIT";"TEST KIT FOR PXI-8368";"Test Equipments / KIT / FVT";"1250";;"539338A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151658.0";"121930.0";"151658.0";"Remstar #5 (KIT)";"M13E29";"POT";"Y";"Remstar #5 (KIT)";"M13E29";;"Mfg Test"
"1166";"27945";"17486";"540469A-10";"TE, ITA FOR AUTOMOTIVE ETHERNET";"Test Equipments / ITA";"1211";;"540469A-10_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151872.0";"121930.0";"151872.0";"Remstar #5 (KIT)";"M16E03";"POT";"Y";"Remstar #5 (KIT)";"M16E03";;"Mfg Test"
"1167";"27956";"17494";"539876A-27";"TE, SD CARD FOR FIRE EAGLE, CRIO-904X";"Test Equipments / KIT / FVT";"1250";;"539876A-27_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459280";"463051.0";"121930.0";"151883.0";"DAQ&C2";"Production";"TAFU";"N";"Remstar #5 (KIT)";"M13E38";;"Mfg Test"
"1168";"28053";"17573";"540625A-05";"TE, ASSEMBLY, SLSC-12251,16CH,8A HIPOT FIXTURE VERIFICATION MODULE";"Test Equipments / KIT / FVT";"1250";;"540625A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"151979.0";"121930.0";"151979.0";"Remstar #5 (KIT)";"M16A14";"POT";"Y";"Remstar #5 (KIT)";"M16A14";;"Mfg Test"
"1169";"28105";"17622";"538794A-400";"TEST FIXTURE ASSY, MACALLAN FVT FAM, MFG VARIANT";"Test Equipments / KIT / FVT";"1250";;"538794A-400_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"152031.0";"121930.0";"152031.0";"Remstar #5 (KIT)";"M16A22";"POT";"Y";"Remstar #5 (KIT)";"M16A22";;"Mfg Test"
"1170";"28140";"17649";"540992A-00";"TE, VERIFICATION MODULE FOR PCIE-6509, IFT";"Test Equipments / KIT / FVT";"1250";;"540992A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"152065.0";"121930.0";"152065.0";"Remstar #5 (KIT)";"M16A02";"POT";"Y";"Remstar #5 (KIT)";"M16A02";;"Mfg Test"
"1171";"28141";"17650";"541001A-KIT";"TEST KIT FOR USB-634X X-SERIES SMIO, FVT";"Test Equipments / KIT / FVT";"1250";;"541001A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"152066.0";"121930.0";"152066.0";"Remstar #5 (KIT)";"M16A21";"POT";"Y";"Remstar #5 (KIT)";"M16A21";;"Mfg Test"
"1172";"28248";"17735";"541156A-200_101";"GPIB-120B IFT FIXTURE";"Test Equipments / KIT / FVT";"1250";;"541156A-200_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121935";"152167.0";"121935.0";"152167.0";"POT-os salgó D";"D1A05";"POT";"Y";"POT-os salgó D";"D1A05";;"Mfg Test"
"1173";"28273";"17732";"539954A-04";"TEST KIT FOR MP500 TCL3/PT1, IFT, FVT, MICROPROSS";"Test Equipments / KIT / FVT";"1250";;"539954A-04_102";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23736";"151271.0";"121930.0";"152191.0";"BU - RMA";"RMA";"TAFU";"N";"Remstar #5 (KIT)";"M18E04";;"Mfg Test"
"1174";"28290";"17763";"540565A-16";"TE, WPC CALIBRATION ACCESSORY, MICROPROSS";"Test Equipments / KIT / FVT";"1250";;"540565A-16_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23736";;"121930.0";"152208.0";"BU - RMA";;"TAFU";"N";"Remstar #5 (KIT)";"M18F01";;"Mfg Test"
"1175";"29207";"18252";"536587A-75";"SBRIO 2.0 FVT FIXTURE";"Test Equipments / Fixture";"1210";;"536587A-75_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90041.0";"126235.0";"154345.0";"Dinamikus lokációk";"D";"TAFU";"N";"Logisztikai polcok";"Log4-F-1";;"Mfg Test"
"1176";"29211";"18255";"538561A-20";"ITA - NI 9244 / 9242";"Test Equipments / ITA";"1211";;"538561A-20_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458152.0";"390367.0";"458152.0";"DAQ&C1 - Salgó polcok";"C1-1/F04";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/F04";;"Mfg Test"
"1177";"29213";"18257";"538929C-32";"TE, ITA FOR SMASHER-BASED BACKPLANES AND CPU CCAS, IFT";"Test Equipments / ITA";"1211";;"538929C-32_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90041.0";"126235.0";"154153.0";"Dinamikus lokációk";"D";"TAFU";"N";"Logisztikai polcok";"#Log-11/1";;"Mfg Test"
"1178";"29215";"18258";"538931G-52";"TE, ITA FOR SMASHER-BASED FVT";"Test Equipments / ITA";"1211";;"538931G-52_200";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"397347.0";"121928.0";"397347.0";"Remstar #3 (POT)";"X15D001";"POT";"Y";"Remstar #3 (POT)";"X15D001";;"Mfg Test"
"1179";"29219";"18261";"539089A-05";"TE, NI 9260 WITH BNC, ITA";"Test Equipments / ITA";"1211";;"539089A-05_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"400611.0";"121928.0";"400611.0";"Remstar #3 (POT)";"X21B003";"POT";"Y";"Remstar #3 (POT)";"X21B003";;"Mfg Test"
"1180";"29221";"18263";"538886A-100";"TEST FIXTURE FOR WSN-3202/3212 NODES, FVT";"Test Equipments / Fixture";"1210";;"538886A-100_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23736";"151271.0";"126235.0";"462520.0";"BU - RMA";"RMA";"TAFU";"N";"Logisztikai polcok";"Log7-D-3";;"Mfg Test"
"1181";"29250";"18277";"540054A-00";"TE, NI 935X ITA";"Test Equipments / ITA";"1211";;"540054A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"400910.0";"121928.0";"400910.0";"Remstar #3 (POT)";"X21D002";"POT";"Y";"Remstar #3 (POT)";"X21D002";;"Mfg Test"
"1182";"29268";"18286";"537557A-02";"CRIO-908X RISER CARD";"Test Equipments / Fixture";"1210";;"537557A-02_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"462504.0";"126235.0";"462504.0";"Logisztikai polcok";"Log7-B-1";"TAFU";"N";"Logisztikai polcok";"Log7-B-1";;"Mfg Test"
"1183";"29277";"18294";"531142B-00";"HIPOT Verification BOX";"Test Equipments / Fixture";"1210";;"531142B-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154155.0";"126235.0";"154155.0";"Logisztikai polcok";"#Log-11/3";"TAFU";"N";"Logisztikai polcok";"#Log-11/3";;"Mfg Test"
